laptop_ID,Price_in_euros
451,70.7469482421875
802,111.740478515625
723,112.1211010742187
682,-310.1861267089844
1306,-46.608367919921875
437,204.78741455078125
22,25.5792236328125
322,-119.09866943359373
357,-75.4898681640625
174,172.0714111328125
1173,-107.80931152343749
663,-114.41400146484375
901,-199.5982666015625
325,151.8388671875
874,-285.91046142578125
1236,-224.210205078125
678,7.112280273437591
1019,-21.23926757812501
181,927.28662109375
722,31.614291992187418
28,31.13690185546875
463,-285.3265380859375
952,-160.417236328125
442,-308.888671875
698,-121.45745849609375
606,159.068115234375
805,0.103546142578125
927,22.92938232421875
886,-345.1480712890625
1050,-91.0205078125
1181,46.497955322265625
601,-121.65496826171875
1249,-725.75390625
395,271.16943359375
789,-393.0873535156252
352,-69.06428527832031
145,62.84918212890625
641,-139.9288330078125
51,209.04925537109375
31,23.95775390624999
455,36.70287109374999
903,-141.2108154296875
566,-151.6835998535156
334,178.5806884765625
205,283.56585693359375
1224,91.70263671875
565,-256.2856506347656
319,135.6151123046875
389,-104.79766845703125
302,276.7359472656249
335,410.3193359375
1112,-431.711669921875
95,93.416748046875
1287,-26.4816821289063
1299,-108.58741210937501
1163,291.703125
86,2.8565673828125
410,80.3804931640625
1257,-30.1439208984375
149,260.3525390625
1288,105.4869384765625
1213,-60.6107177734375
1095,666.47802734375
105,10.301513671875
239,389.629150390625
1192,-36.5452880859375
514,43.6612548828125
121,-1.1282958984375
1093,146.45648193359375
1251,358.1787109375
304,201.76220703125
742,204.1529541015625
353,46.926352539062464
988,-111.82565917968759
258,-154.43505859375
287,124.11785888671875
331,-7.412872314453125
414,153.5260009765625
1161,-309.15673828125
1233,164.3681640625
46,189.96044921875
675,168.55694580078125
746,-94.91896484375002
973,40.514373779296875
523,0.046357421874972715
611,-33.77618408203125
740,-58.1400146484375
55,84.88681030273438
582,128.95138549804688
295,138.23898315429688
316,-165.009033203125
1250,43.79108642578126
194,-29.8984375
219,325.9810791015625
498,198.908935546875
1283,-37.29266357421875
133,53.46239257812499
356,375.6815624999999
154,239.1090087890625
254,65.54638671875
494,-283.1624755859375
98,72.15810546875002
500,-207.12319946289062
4,112.90473632812518
453,18.127337646484364
1151,-910.9212402343751
721,-33.448089599609375
244,36.8009033203125
1312,-51.54224609375001
388,-52.0531005859375
925,20.7630615234375
1005,164.66082763671875
412,-192.0601806640625
510,113.49920654296875
1069,-56.95023193359373
570,-834.590576171875
227,138.828125
257,-48.83648681640625
385,26.43939208984375
686,-512.0989990234375
501,297.912109375
245,17.406494140625
484,-316.4910888671875
934,-44.95380615234376
15,378.8542724609374
920,117.349853515625
720,-92.5736083984375
289,33.0341796875
456,-538.234619140625
534,0.142364501953125
1028,-210.77813720703125
1144,523.548095703125
233,-55.84765625
422,15.491845703125023
526,49.08935546875
1269,-99.75924682617188
681,35.3721923828125
1137,114.5467529296875
402,90.93304443359375
207,-275.5411376953125
954,-152.894287109375
454,-21.127685546875
596,-202.0753173828125
914,273.0467529296875
1265,-318.4246826171875
1022,-11.127675781249991
135,117.4884033203125
482,17.4749755859375
825,304.577880859375
317,25.178955078125
832,-106.298828125
680,492.057861328125
292,-126.82666015625
1113,-281.0690460205078
364,9.509516601562495
963,-57.343292236328125
401,-35.712163085937505
757,-187.6969995117188
726,-54.84126281738281
547,219.03271484375
1167,-450.4793701171875
396,113.68408203125
118,199.4016015625
1037,-8.045844726562564
636,-425.70849609375
685,343.9920654296875
1185,-28.9288330078125
1156,-499.525146484375
823,4.737607421875055
836,-46.7701416015625
627,-59.5166015625
119,27.16748046875
41,-2.110382080078125
639,-45.818115234375
1117,138.13412475585938
599,607.7271728515625
1101,215.58203125
918,167.51611328125
369,78.62408447265625
626,50.514373779296875
416,241.59412841796876
546,308.862060546875
260,372.9515380859375
